UPC,PRODUCT_GROUP,PRODUCT_NAME,SKU,Fabric,Gender,Category,Style,Design,Color,Size,TYPE_NAME_DETAIL_EN,TYPE_NAME_GROUP,Price
3664791228400,Apparel,Urban,GPR-GCV-MEN-SIS-BUT-URB-WHI-L,GCV,MEN,SIS,BUT,URB,WHI,L,Shirt Short Sleeves ,Shirt,1790000
3687544808872,Concept,SanMai M390 20cm Gyuto,CPU-VNE-UNI-SOU-SMS-GYU-SGR-20CM,VNE,UNI,SOU,SMS,GYU,SGR,20CM,0,Other,8100000
3687774572178,Concept,Hai Bà Trưng 2 90x90,CCO-LAN-UNI-HWR-SC2-HBT-ORA-90x90,LAN,UNI,HWR,SC2,HBT,ORA,90x90,0,Other,989000
3697026246504,Concept,Turmeric -Nghệ,CPU-GAR-UNI-SOU-SOP-TUR-MIX-0,GAR,UNI,SOU,SOP,TUR,MIX,0,0,Other,115000
3702385674438,Concept,ED Tote Bag - Miss Hong,CCO-EDE-UNI-BAG-TTB-HO2-PIN-0,EDE,UNI,BAG,TTB,HO2,PIN,0,0,Other,470000
3703730257672,Accessories,Urban,GPR-OTH-UNI-FWR-SLI-URB-ORA-36,OTH,UNI,FWR,SLI,URB,ORA,36,0,Other,395000
3712067991470,Apparel,Traffic Photo,GPR-GOR-MEN-TSS-ONE-TPO-WHI-XXL,GOR,MEN,TSS,ONE,TPO,WHI,XXL,T-Shirt Short Sleeves,T-Shirt,990000
3732248468201,Concept,ED Cushion -  Miss Kim,CCO-EDE-UNI-HDR-CUS-KIM-BLU-0,EDE,UNI,HDR,CUS,KIM,BLU,0,0,Other,480000
3734262861709,Concept,Watch Box,CCO-DSP-UNI-SOU-SAS-WBX-BRP-0,DSP,UNI,SOU,SAS,WBX,BRP,0,0,Other,1950000
3735365661371,Apparel,Ginkgo Leaf 2,GPR-GSP-WOM-PZE-ONE-GL2-NAV-S,GSP,WOM,PZE,ONE,GL2,NAV,S,Plus Size,Plus Size,790000
3754790359509,Concept,"""100% Playful"" Postcards - SCPS",CCO-TOH-UNI-SOU-POS-PCS-MIX-S,TOH,UNI,SOU,POS,PCS,MIX,S,0,Other,80000
3762555772579,Concept,Driving shoes,CCO-DSP-UNI-FWR-LES-DRI-DED-40,DSP,UNI,FWR,LES,DRI,DED,40,0,Other,6200000
3763098534303,Apparel,Tropical Night,GPR-GCL-WOM-CRO-ONE-TNT-WHI-S,GCL,WOM,CRO,ONE,TNT,WHI,S,Crop Top Short Sleeves Crew Neck Oversized,Short,1190000
3768292552153,Accessories,Saigon Story,GPR-OTH-UNI-FWR-SLI-SSY-BLU-42,OTH,UNI,FWR,SLI,SSY,BLU,42,0,Other,395000
3775174157030,Concept,Nam Phương 90x90,CCO-LAN-UNI-HWR-SC1-NPG-PUR-90x90,LAN,UNI,HWR,SC1,NPG,PUR,90x90,0,Other,849000
3775515965034,Apparel,Saigon traffic,GPR-GOR-WOM-PZE-ONE-STC-PPA-S,GOR,WOM,PZE,ONE,STC,PPA,S,Plus Size,Plus Size,790000
3776831582134,Apparel,Di Dau,GPR-GBA-MEN-TSS-ONE-DDU-GPE-S,GBA,MEN,TSS,ONE,DDU,GPE,S,T-Shirt Short Sleeves,T-Shirt,710000
3794130558704,Concept,The Citizen - Lawrence,CCO-DSP-UNI-FWR-LES-LAW-DED-36,DSP,UNI,FWR,LES,LAW,DED,36,0,Other,8250000
3794690468031,Concept,Linen Moon Bag - ABLM,CCO-TOH-UNI-BAG-SHB-ABL-MIX-S,TOH,UNI,BAG,SHB,ABL,MIX,S,0,Other,590000
3796253874334,Apparel,Ginkgo Leaf 2,GPR-GSL-WOM-TSP-ONE-GL2-WHI-L,GSL,WOM,TSP,ONE,GL2,WHI,L,T-shirts Pocket Short Sleeves,T-Shirt,750000
3800340066233,Concept,All ED Tote Bag,CCO-EDE-UNI-BAG-TTB-MIX-MIX-0,EDE,UNI,BAG,TTB,MIX,MIX,0,0,Other,470000
3806572392638,Concept,Damascus M390 Gyuto 17cm,CPU-VNE-UNI-SOU-DAS-GYU-SGR-17CM,VNE,UNI,SOU,DAS,GYU,SGR,17CM,0,Other,12100000
3822818615637,Art,DIA,CCO-PAS-UNI-ART-ART-DIA-MIX-A1,PAS,UNI,ART,ART,DIA,MIX,A1,0,Other,7500000
3827497151490,Concept,"Silk beads, Enamel",CCO-HAM-UNI-JEW-NEC-A30-MIX-0,HAM,UNI,JEW,NEC,A30,MIX,0,0,Other,2000000
3832397265635,Concept,Cây khế 55x55,CCO-LAN-UNI-HWR-SC2-CKE-YEL-55x55,LAN,UNI,HWR,SC2,CKE,YEL,55x55,0,Other,549000
3833472504106,Accessories,Old Quarter,GPR-OTH-UNI-SOU-NBS-OQR-YEL-A6,OTH,UNI,SOU,NBS,OQR,YEL,A6,0,Other,65000
3833919737432,Concept,Cà phê RuNam số6 bột 250gr,CCO-RUN-UNI-FNB-CFP-SO6-NON-250g,RUN,UNI,FNB,CFP,SO6,NON,250g,0,Other,162000
3836984042937,Apparel,Jungle,GPR-GOR-MEN-TSP-ONE-JUN-JBG-XL,GOR,MEN,TSP,ONE,JUN,JBG,XL,T-shirts Pocket Short Sleeves,T-Shirt,990000
3837703668070,Concept,Laces-up Owen,CCO-DSP-UNI-FWR-LES-LUO-MBE-42,DSP,UNI,FWR,LES,LUO,MBE,42,0,Other,8250000
3845844012836,Concept,The Countryman - Owen,CCO-DSP-UNI-FWR-LES-OWE-BLK-36,DSP,UNI,FWR,LES,OWE,BLK,36,0,Other,8250000
3859542293039,Apparel,Xich lo,GPR-GOR-MEN-TSP-ONE-XLO-WHI-XXL,GOR,MEN,TSP,ONE,XLO,WHI,XXL,T-shirts Pocket Short Sleeves,T-Shirt,790000
3864881711205,Apparel,Jungle,GPR-GBA-MEN-TSP-ONE-JUN-JBG-XL,GBA,MEN,TSP,ONE,JUN,JBG,XL,T-shirts Pocket Short Sleeves,T-Shirt,890000
3868076781608,Concept,Aznavour I,CCO-DSP-UNI-BAG-CCR-AZ1-MBE-0,DSP,UNI,BAG,CCR,AZ1,MBE,0,0,Other,2100000
3886821609472,Concept,Cezanne,CCO-DSP-UNI-BAG-CLU-CEZ-FRB-0,DSP,UNI,BAG,CLU,CEZ,FRB,0,0,Other,2850000
3903895346000,Apparel,Tropical Morning,GPR-GCL-MEN-TSO-ONE-TMG-RED-S,GCL,MEN,TSO,ONE,TMG,RED,S,T-Shirt Oversized,T-Shirt,1390000
3906508489033,Concept,Bucket Hat - AHA,CCO-TOH-UNI-HWR-HAT-AH0-MIX-0,TOH,UNI,HWR,HAT,AH0,MIX,0,0,Other,270000
3906732219802,Concept,Star Loafer,CCO-DSP-UNI-FWR-HDB-STL-BUR-48,DSP,UNI,FWR,HDB,STL,BUR,48,0,Other,7800000
3914534125603,Apparel,Ginkgo Leaf 2,GPR-GSU-WOM-PZE-ONE-GL2-BJL-S,GSU,WOM,PZE,ONE,GL2,BJL,S,Plus Size,Plus Size,850000
3921553577801,Concept,Stromae,CCO-DSP-UNI-BAG-WAL-STR-DRE-0,DSP,UNI,BAG,WAL,STR,DRE,0,0,Other,1850000
3936525406881,Apparel,Old Quarter,GPR-GOR-MEN-TSS-ONE-OQR-GRE-S,GOR,MEN,TSS,ONE,OQR,GRE,S,T-Shirt Short Sleeves,T-Shirt,790000
3936815156298,Accessories,Urban,GPR-OTH-UNI-HWR-CAP-URB-WHI-L,OTH,UNI,HWR,CAP,URB,WHI,L,0,Other,390000
3942437544870,Apparel,Shuttlecock,GPR-GFN-KID-SWL-ONE-SHU-BLK-2,GFN,KID,SWL,ONE,SHU,BLK,2,Sweatshirt long sleeves,Shirt,890000
3947969211702,Concept,Derby III,CCO-DSP-UNI-FWR-LES-DE3-BLK-37,DSP,UNI,FWR,LES,DE3,BLK,37,0,Other,7500000
3949128559175,Apparel,Hanoi Corner,GPR-GOR-MEN-TSS-ONE-HNC-WHI-S,GOR,MEN,TSS,ONE,HNC,WHI,S,T-Shirt Short Sleeves,T-Shirt,1090000
3953454267703,Accessories,Saigon Story,GPR-OTH-UNI-BAG-DRB-SSY-CRE-0,OTH,UNI,BAG,DRB,SSY,CRE,0,0,Other,610000
3957246411275,Concept,Cross Body Bag,CCO-DSP-UNI-BAG-CRB-CBG-CHO-0,DSP,UNI,BAG,CRB,CBG,CHO,0,0,Other,6300000
3962305972574,Concept,Sitting Buddha,CPU-PSD-UNI-SOU-DEC-SIB-GRN-14,PSD,UNI,SOU,DEC,SIB,GRN,14,0,Other,550000
3965897013878,Apparel,Fantastic Plastic,GPR-GOR-MEN-TSS-HNE-FPC-BDE-M,GOR,MEN,TSS,HNE,FPC,BDE,M,T-Shirt Short Sleeves,T-Shirt,1190000
3972536329634,Concept,Bộ cờ domino,CPU-MAZ-UNI-SOU-GAM-DOM-BLK-0,MAZ,UNI,SOU,GAM,DOM,BLK,0,0,Other,1390000
3999601976333,Apparel,The Huc Bridge,GPR-GOR-MEN-TSS-HNE-THB-WHI-XL,GOR,MEN,TSS,HNE,THB,WHI,XL,T-Shirt Short Sleeves,T-Shirt,1190000
4004116377380,Accessories,Tropical Night,GPR-OTH-UNI-HWR-NLH-TNT-WHI-L,OTH,UNI,HWR,NLH,TNT,WHI,L,0,Other,690000
4006226537432,Concept,Aznavour I,CCO-DSP-UNI-BAG-CCR-AZ1-HGP-0,DSP,UNI,BAG,CCR,AZ1,HGP,0,0,Other,2100000
4007446327308,Concept,Pert,CCO-DSP-UNI-FWR-LES-PER-BLU-40,DSP,UNI,FWR,LES,PER,BLU,40,0,Other,7500000
4008232054705,Art,CARNOLOTUS 3,CCO-PAS-UNI-ART-ART-CA3-MIX-A4,PAS,UNI,ART,ART,CA3,MIX,A4,0,Other,2500000
4012595044075,Apparel,Fantastic Plastic,GPR-GOR-MEN-TSS-HNE-FPC-OLI-M,GOR,MEN,TSS,HNE,FPC,OLI,M,T-Shirt Short Sleeves,T-Shirt,1190000
4014239086533,Apparel,Mono Weedy,GPR-GCV-WOM-BLB-ONE-MWY-WHI-M,GCV,WOM,BLB,ONE,MWY,WHI,M,Blouse Open Back Short Sleeves,Blouse,1190000
4017927461506,Apparel,Star map,GPR-GBA-MEN-TSS-ONE-SMP-BLK-L,GBA,MEN,TSS,ONE,SMP,BLK,L,T-Shirt Short Sleeves,T-Shirt,710000
4021735902403,Accessories,Xe Kem,GPR-OTH-UNI-SOU-LUG-XKM-MNT-0,OTH,UNI,SOU,LUG,XKM,MNT,0,0,Other,155000
4022090297470,Apparel,Ha Noi Beer,GPR-GOR-MEN-TSP-ONE-HNB-RED-XL,GOR,MEN,TSP,ONE,HNB,RED,XL,T-shirts Pocket Short Sleeves,T-Shirt,790000
4023478006578,Apparel,Saigon Traffic,GPR-GOR-MEN-TSS-ONE-STC-WHI-S,GOR,MEN,TSS,ONE,STC,WHI,S,T-Shirt Short Sleeves,T-Shirt,790000
4031257441830,Concept,The Classic - Byron,CCO-DSP-UNI-FWR-LES-BYR-LPA-47,DSP,UNI,FWR,LES,BYR,LPA,47,0,Other,8250000
4035480016001,Concept,Laughing Buddha,CPU-PSD-UNI-SOU-DEC-LBA-RED-12,PSD,UNI,SOU,DEC,LBA,RED,12,0,Other,395000
4045837446276,Apparel,Traffic Photo,GPR-GOR-MEN-TSS-ONE-TPO-WHI-XL,GOR,MEN,TSS,ONE,TPO,WHI,XL,T-Shirt Short Sleeves,T-Shirt,990000
4047129121533,Accessories,Flying Stork,GPR-OTH-UNI-SOU-HFS-FSK-YEL-0,OTH,UNI,SOU,HFS,FSK,YEL,0,0,Other,355000
4049407626570,Concept,Bộ cờ domino,CPU-MAZ-UNI-SOU-GAM-DOM-GRN-0,MAZ,UNI,SOU,GAM,DOM,GRN,0,0,Other,1390000
4058710521205,Apparel,Smily Dots,GPR-GOR-KID-TSS-ONE-SDS-WHI-6,GOR,KID,TSS,ONE,SDS,WHI,6,T-Shirt Short Sleeves,T-Shirt,590000
4066754097631,Concept,Hồ Xuân Hương  6x130,CCO-LAN-UNI-HWR-SC2-HXH-BLU-6x130,LAN,UNI,HWR,SC2,HXH,BLU,6x130,0,Other,365000
4078313495079,Apparel,Traffic Light,GPR-GOR-KID-TSS-ONE-TLT-BLK-4,GOR,KID,TSS,ONE,TLT,BLK,4,T-Shirt Short Sleeves,T-Shirt,590000
4089505972131,Apparel,Saigon Cruise,GPR-GBA-MEN-TSS-ONE-SCR-WHI-L,GBA,MEN,TSS,ONE,SCR,WHI,L,T-Shirt Short Sleeves,T-Shirt,950000
4092145658839,Concept,Raymondienne,CCO-DSP-UNI-FWR-LES-RAY-BUR-40,DSP,UNI,FWR,LES,RAY,BUR,40,0,Other,7500000
4103813838207,Concept,"Silk beads, Agate",CCO-HAM-UNI-JEW-NEC-155-MIX-0,HAM,UNI,JEW,NEC,155,MIX,0,0,Other,3200000
4106218019059,Concept,"Marinetti II, Size 44",CCO-DSP-UNI-FWR-LES-MA2-RGN-44,DSP,UNI,FWR,LES,MA2,RGN,44,0,Other,10800000
4109072973031,Concept,MINI WALLET - AWM,CCO-TOH-UNI-BAG-WAL-AW1-MIX-S,TOH,UNI,BAG,WAL,AW1,MIX,S,0,Other,280000
4110435998073,Apparel,Shuttlecock,GPR-GSP-MEN-POL-MAN-SHU-NAV-XXL,GSP,MEN,POL,MAN,SHU,NAV,XXL,Polo Short sleeves,Polo,1090000
4117755508203,Apparel,Xich lo,GPR-GBA-MEN-TSP-ONE-XLO-WHI-L,GBA,MEN,TSP,ONE,XLO,WHI,L,T-shirts Pocket Short Sleeves,T-Shirt,710000
4119913362238,Concept,Vòng cổ GINKGO92,CCO-HAM-UNI-JEW-NEC-092-MIX-0,HAM,UNI,JEW,NEC,092,MIX,0,0,Other,1800000
4129341975047,Apparel,Star,GPR-GOR-KID-TSS-ONE-STA-RED-10,GOR,KID,TSS,ONE,STA,RED,10,T-Shirt Short Sleeves,T-Shirt,590000
4129683535176,Apparel,Shuttlecock,GPR-GFN-KID-SWL-ONE-SHU-BLK-4,GFN,KID,SWL,ONE,SHU,BLK,4,Sweatshirt long sleeves,Shirt,890000
4137136061608,Concept,"Jade, Enamel",CCO-HAM-UNI-JEW-NEC-A38-MIX-0,HAM,UNI,JEW,NEC,A38,MIX,0,0,Other,2200000
4140673044232,Apparel,Saigon Story,GPR-GSL-WOM-FZE-BNE-SSY-WHI-L,GSL,WOM,FZE,BNE,SSY,WHI,L,Freesize,Freesize,750000
4149134592879,Apparel,Urban,GPR-GOR-MEN-TSS-ONE-URB-JBG-XL,GOR,MEN,TSS,ONE,URB,JBG,XL,T-Shirt Short Sleeves,T-Shirt,790000
4153033856307,Concept,Martial Slipper,CCO-DSP-UNI-FWR-SLI-MAS-MBE-38,DSP,UNI,FWR,SLI,MAS,MBE,38,0,Other,6200000
4155633721207,Apparel,Logo,GPR-GPI-MEN-POL-RIB-LOG-AGD-XXL,GPI,MEN,POL,RIB,LOG,AGD,XXL,Polo Short sleeves,Polo,1390000
4156171418475,Apparel,Vietnam Telecom,GPR-GBA-MEN-TSS-ONE-VTM-WHI-S,GBA,MEN,TSS,ONE,VTM,WHI,S,T-Shirt Short Sleeves,T-Shirt,710000
4164796466832,Apparel,The Eight Horses of Triumph,GPR-GCL-MEN-TSO-ONE-EHT-WHI-S,GCL,MEN,TSO,ONE,EHT,WHI,S,T-Shirt Oversized,T-Shirt,1290000
4167659099475,Apparel,Shuttlecock,GPR-GSP-MEN-POL-MAN-SHU-BLK-XL,GSP,MEN,POL,MAN,SHU,BLK,XL,Polo Short sleeves,Polo,1090000
4170899407238,Apparel,Urban,GPR-GBA-MEN-TSS-ONE-URB-JBG-XL,GBA,MEN,TSS,ONE,URB,JBG,XL,T-Shirt Short Sleeves,T-Shirt,710000
4171365204054,Apparel,Saigon Story,GPR-GOR-MEN-TSS-ONE-SSY-WHI-L,GOR,MEN,TSS,ONE,SSY,WHI,L,T-Shirt Short Sleeves,T-Shirt,790000
4177558043653,Apparel,Flying Fish,GPR-GKK-WOM-SHD-FBT-FLH-BLK-XL,GKK,WOM,SHD,FBT,FLH,BLK,XL,Short women curved,Short,1650000
4181213653804,Concept,Shelley,CCO-DSP-UNI-BAG-HDB-SHE-BLK-0,DSP,UNI,BAG,HDB,SHE,BLK,0,0,Other,4650000
4192675244905,Accessories,Khăn lụa VN Random,GPR-OTH-UNI-SCA-SCS-VNR-ORA-90,OTH,UNI,SCA,SCS,VNR,ORA,90,0,Other,2850000
4198357415731,Concept,Laubat,CCO-DSP-UNI-FWR-LES-LAU-TUR-38,DSP,UNI,FWR,LES,LAU,TUR,38,0,Other,7500000
4198801741935,Accessories,Lily,GPR-OTH-UNI-SOU-HFS-LLY-BOR-0,OTH,UNI,SOU,HFS,LLY,BOR,0,0,Other,355000
4199718014600,Accessories,Whispering Leaves,GPR-OTH-UNI-SOU-NBS-WLS-MIX-A6,OTH,UNI,SOU,NBS,WLS,MIX,A6,0,Other,65000
4201561247200,Apparel,Saigon Story,GPR-GSL-WOM-FZE-BNE-SSY-WHI-S,GSL,WOM,FZE,BNE,SSY,WHI,S,Freesize,Freesize,750000
4207077237735,Concept,"Pasolini, Size 43",CCO-DSP-UNI-FWR-LES-PAS-DBW-43,DSP,UNI,FWR,LES,PAS,DBW,43,0,Other,9250000
4213009156500,Apparel,Linen Shorts,GPR-GLI-MEN-SHS-BBT-LIN-NAV-M,GLI,MEN,SHS,BBT,LIN,NAV,M,Short men straight,Short,2290000
4216837445907,Apparel,Street Vendor,GPR-GBA-MEN-TSS-ONE-SVR-WHI-S,GBA,MEN,TSS,ONE,SVR,WHI,S,T-Shirt Short Sleeves,T-Shirt,890000
4223950132409,Concept,Standing Buddha,CPU-PSD-UNI-SOU-DEC-SBA-GRN-18,PSD,UNI,SOU,DEC,SBA,GRN,18,0,Other,550000
4231362641433,Concept,FCB Sweet Almond & Calendula,CCO-ODE-UNI-COS-FCE-F03-NON-0,ODE,UNI,COS,FCE,F03,NON,0,0,Other,295000
4234630999175,Apparel,Hang Hoa,GPR-GBA-WOM-PZE-ONE-HHA-WHI-M,GBA,WOM,PZE,ONE,HHA,WHI,M,Plus Size,Plus Size,890000
4235751366242,Apparel,Street coffee,GPR-GBA-MEN-TSS-ONE-STE-WHI-L,GBA,MEN,TSS,ONE,STE,WHI,L,T-Shirt Short Sleeves,T-Shirt,710000
4240325591319,Apparel,Hoi An,GPR-GSL-WOM-FZE-BNE-HAI-BLK-S,GSL,WOM,FZE,BNE,HAI,BLK,S,Freesize,Freesize,750000
4247693093964,Apparel,Tete De Mort,GPR-GOR-MEN-TSS-ONE-TDM-BLK-S,GOR,MEN,TSS,ONE,TDM,BLK,S,T-Shirt Short Sleeves,T-Shirt,690000
4252056375731,Concept,"Silk beads, Enamel",CCO-HAM-UNI-JEW-NEC-A17-MIX-0,HAM,UNI,JEW,NEC,A17,MIX,0,0,Other,1800000
4255099114930,Concept,Matcha soap,CPU-GAR-UNI-SOU-SOP-MAS-MIX-0,GAR,UNI,SOU,SOP,MAS,MIX,0,0,Other,115000
4258784358633,Apparel,Saigon Story,GPR-GOR-MEN-TSP-ONE-SSY-GRE-M,GOR,MEN,TSP,ONE,SSY,GRE,M,T-shirts Pocket Short Sleeves,T-Shirt,790000
4269434879972,Apparel,Di Dau,GPR-GBA-MEN-TSS-ONE-DDU-GRE-L,GBA,MEN,TSS,ONE,DDU,GRE,L,T-Shirt Short Sleeves,T-Shirt,710000
4279513881833,Apparel,Chair,GPR-GSP-MEN-POL-MAN-CHA-BLK-L,GSP,MEN,POL,MAN,CHA,BLK,L,Polo Short sleeves,Polo,1090000
4284823688805,Concept,ED Ethnic Clutch -  Yen,CCO-EDE-UNI-BAG-CLU-YEN-MIX-L,EDE,UNI,BAG,CLU,YEN,MIX,L,0,Other,395000
4298012136534,Apparel,Urban,GPR-GOR-MEN-TSS-ONE-URB-WHI-XL,GOR,MEN,TSS,ONE,URB,WHI,XL,T-Shirt Short Sleeves,T-Shirt,790000
4299710649500,Concept,Bazille,CCO-DSP-UNI-BAG-CLU-BAZ-MBE-0,DSP,UNI,BAG,CLU,BAZ,MBE,0,0,Other,1150000
4305350094171,Apparel,Hoi An,GPR-GBA-MEN-TSS-ONE-HAI-BLK-XL,GBA,MEN,TSS,ONE,HAI,BLK,XL,T-Shirt Short Sleeves,T-Shirt,710000
4305928444179,Apparel,Star,GPR-GOR-KID-TSS-ONE-STA-RED-2,GOR,KID,TSS,ONE,STA,RED,2,T-Shirt Short Sleeves,T-Shirt,590000
4318473716233,Concept,"Aventurine, Glass, Ceramic",CCO-HAM-UNI-JEW-EAR-E51-MIX-0,HAM,UNI,JEW,EAR,E51,MIX,0,0,Other,1200000
4325005959334,Apparel,Logo,GPR-GOR-MEN-POL-MAN-LOG-JBG-S,GOR,MEN,POL,MAN,LOG,JBG,S,Polo Short sleeves,Polo,1090000
4328989562835,Concept,Brel,CCO-DSP-UNI-BAG-CHR-BRE-CHO-0,DSP,UNI,BAG,CHR,BRE,CHO,0,0,Other,1500000
4334334085676,Concept,Khe Sanh Blend,CCO-SHI-UNI-FNB-CFP-KSB-WHI-BAG,SHI,UNI,FNB,CFP,KSB,WHI,BAG,0,Other,150000
4337030642600,Art,Ginkgo’s Bún Riêu A2,CCO-PAS-UNI-ART-ART-GBR-MIX-A2,PAS,UNI,ART,ART,GBR,MIX,A2,0,Other,3000000
4340402094808,Apparel,Chair,GPR-GSP-MEN-POL-MAN-CHA-BLK-S,GSP,MEN,POL,MAN,CHA,BLK,S,Polo Short sleeves,Polo,1090000
4341763753885,Apparel,Hoi An,GPR-GSL-WOM-FZE-BNE-HAI-BLK-L,GSL,WOM,FZE,BNE,HAI,BLK,L,Freesize,Freesize,750000
4345714906375,Apparel,Urban,GPR-GSL-MEN-TTS-ONE-URB-WHI-XL,GSL,MEN,TTS,ONE,URB,WHI,XL,Tank Top Sleeveless,Tank Top,750000
4347152109547,Concept,Khăn 2M Dinh Độc Lập 70x70,CCO-LAN-UNI-HWR-SC2-DDL-BLU-70x70,LAN,UNI,HWR,SC2,DDL,BLU,70x70,0,Other,749000
4351287147305,Concept,The Classic - Byron,CCO-DSP-UNI-FWR-LES-BYR-BLK-41,DSP,UNI,FWR,LES,BYR,BLK,41,0,Other,8250000
4354393743744,Apparel,Hoa,GPR-GSL-KID-APP-BNE-HOA-WHI-12,GSL,KID,APP,BNE,HOA,WHI,12,Apple,Apple,550000
4355486437281,Concept,Khăn2M Sương Nguyệt Ánh70x70,CCO-LAN-UNI-HWR-SC2-SNA-YEL-70x70,LAN,UNI,HWR,SC2,SNA,YEL,70x70,0,Other,749000
4362224592706,Apparel,Xich lo,GPR-GBA-MEN-TSP-ONE-XLO-WHI-XL,GBA,MEN,TSP,ONE,XLO,WHI,XL,T-shirts Pocket Short Sleeves,T-Shirt,710000
4372040250179,Concept,Tassel Loafer,CCO-DSP-UNI-FWR-HDB-TAL-TAU-41,DSP,UNI,FWR,HDB,TAL,TAU,41,0,Other,7800000
4373465613877,Apparel,Jungle,GPR-GSU-MEN-POL-MAN-JUN-WHI-XL,GSU,MEN,POL,MAN,JUN,WHI,XL,Polo Short sleeves,Polo,1190000
4375856154976,Concept,Túi cầm tay loại nhỏ (Accessories Bag S) ,CCO-DSP-UNI-BAG-HDB-ABG-HGP-S,DSP,UNI,BAG,HDB,ABG,HGP,S,0,Other,3800000
4405683811633,Concept,ED Wall Clutch -  Bicycle,CCO-EDE-UNI-BAG-CLU-BIC-MIX-0,EDE,UNI,BAG,CLU,BIC,MIX,0,0,Other,310000
4408708405435,Concept,Men’s Seurat,CCO-DSP-UNI-BAG-WAL-SEU-BLK-0,DSP,UNI,BAG,WAL,SEU,BLK,0,0,Other,2900000
4413470461633,Apparel,Red Daisy,GPR-GSU-WOM-TTB-BNE-RDY-WHI-L,GSU,WOM,TTB,BNE,RDY,WHI,L,Tanktop Open Back,Tank Top,850000
4413907842233,Apparel,Traffic Jam,GPR-GOR-MEN-TSP-ONE-TJM-OLI-XXL,GOR,MEN,TSP,ONE,TJM,OLI,XXL,T-shirts Pocket Short Sleeves,T-Shirt,790000
4415368501773,Apparel,Urban,GPR-GBA-MEN-TSS-ONE-URB-WHI-XXL,GBA,MEN,TSS,ONE,URB,WHI,XXL,T-Shirt Short Sleeves,T-Shirt,710000
4418789786132,Concept,SAIGON CLASSIQUE' 24,CPU-NGO-UNI-FWR-SNE-SGS-RBY-39,NGO,UNI,FWR,SNE,SGS,RBY,39,0,Other,3850000
4438089868437,Apparel,Hang Hoa,GPR-GBA-MEN-TSS-ONE-HHA-WHI-M,GBA,MEN,TSS,ONE,HHA,WHI,M,T-Shirt Short Sleeves,T-Shirt,890000
4441786893404,Apparel,Hang Hoa,GPR-GBA-MEN-TSS-ONE-HHA-WHI-XXL,GBA,MEN,TSS,ONE,HHA,WHI,XXL,T-Shirt Short Sleeves,T-Shirt,890000
4443270836478,Accessories,Tropical Night,GPR-OTH-UNI-SOU-HFS-TNT-WHI-0,OTH,UNI,SOU,HFS,TNT,WHI,0,0,Other,355000
4447438107400,Apparel,Urban,GPR-GOR-MEN-TSS-ONE-URB-WHI-XXL,GOR,MEN,TSS,ONE,URB,WHI,XXL,T-Shirt Short Sleeves,T-Shirt,790000
4453725942579,Concept,Men’s Fouquet,CCO-DSP-UNI-BAG-CLU-FOU-CHO-0,DSP,UNI,BAG,CLU,FOU,CHO,0,0,Other,1500000
4459030335808,Apparel,Saigon traffic,GPR-GOR-WOM-PZE-ONE-STC-PPA-L,GOR,WOM,PZE,ONE,STC,PPA,L,Plus Size,Plus Size,790000
4460451094434,Apparel,Jungle,GPR-GSU-MEN-POL-MAN-JUN-WHI-XXL,GSU,MEN,POL,MAN,JUN,WHI,XXL,Polo Short sleeves,Polo,1190000
4461377197179,Apparel,Star Map,GPR-GSL-KID-TSS-ONE-SMP-WHI-8,GSL,KID,TSS,ONE,SMP,WHI,8,T-Shirt Short Sleeves,T-Shirt,550000
4472874638607,Apparel,Ginkgo Leaf 2,GPR-GSL-KID-TTS-ONE-GL2-RED-6,GSL,KID,TTS,ONE,GL2,RED,6,Tank Top Sleeveless,Tank Top,550000
4477309712259,Apparel,Star Map,GPR-GSL-KID-TSS-ONE-SMP-WHI-6,GSL,KID,TSS,ONE,SMP,WHI,6,T-Shirt Short Sleeves,T-Shirt,550000
4479630546237,Apparel,The Chairs,GPR-GBA-WOM-CRO-ONE-TCS-BLK-M,GBA,WOM,CRO,ONE,TCS,BLK,M,Crop Top Short Sleeves Crew Neck Oversized,Short,1190000
4484349614979,Apparel,Ginkgo Leaf 2,GPR-GSP-WOM-PZE-ONE-GL2-NAV-L,GSP,WOM,PZE,ONE,GL2,NAV,L,Plus Size,Plus Size,790000
4485643566841,Apparel,Rice Time,GPR-GOR-MEN-TSS-ONE-RTE-BLK-XL,GOR,MEN,TSS,ONE,RTE,BLK,XL,T-Shirt Short Sleeves,T-Shirt,990000
4487572195802,Concept,Mẹ Âu Cơ 90x90,CCO-LAN-UNI-HWR-SC1-MAC-RED-90x90,LAN,UNI,HWR,SC1,MAC,RED,90x90,0,Other,849000
4492835587300,Concept,SanMai M390 16cm Bunka,CPU-VNE-UNI-SOU-SMS-BUN-SGR-16CM,VNE,UNI,SOU,SMS,BUN,SGR,16CM,0,Other,6900000
4520381507456,Concept,Ipad Mini Case,CCO-TOH-UNI-ACC-ICE-IPC-MIX-0,TOH,UNI,ACC,ICE,IPC,MIX,0,0,Other,200000
4525330517937,Concept,"Jade, Golden metal",CCO-HAM-UNI-JEW-NEC-D55-MIX-0,HAM,UNI,JEW,NEC,D55,MIX,0,0,Other,2000000
4529814724279,Apparel,Urban,GPR-GOR-MEN-TSS-ONE-URB-JBG-XXL,GOR,MEN,TSS,ONE,URB,JBG,XXL,T-Shirt Short Sleeves,T-Shirt,790000
